Entity,Code,Year,Wind generation - TWh,Wind energy capacity,Continent
"""Ecuador""",ECU,2015,98.806314,0.02115,South America
"""Ecuador""",ECU,2016,83.95875,0.02115,
"""Ecuador""",ECU,2017,73.4,0.02115,
"""Ecuador""",ECU,2018,80.25777000000001,0.02115,
"""Ecuador""",ECU,2019,85.52693599999999,0.02115,
"""Ecuador""",ECU,2020,77.10000000000001,0.02115,
"""Ecuador""",ECU,2021,62.010000000000005,0.02115,
"""Ecuador""",ECU,2022,60.6,0.02115,
"""Egypt""",EGY,1985,0.0,,
"""Egypt""",EGY,1986,0.0,,
"""Egypt""",EGY,1987,0.0,,
"""Egypt""",EGY,1988,0.0,,
"""Egypt""",EGY,1989,0.0,,
"""Egypt""",EGY,1990,0.0,,
"""Egypt""",EGY,1991,0.0,,
"""Egypt""",EGY,1992,0.0,,
"""Egypt""",EGY,1993,0.0,,
"""Egypt""",EGY,1994,0.0,,
"""Egypt""",EGY,1995,0.0,,
"""Egypt""",EGY,1996,0.0,,
"""Egypt""",EGY,1997,0.0,,
"""Egypt""",EGY,1998,0.0,,
"""Egypt""",EGY,1999,12.0,,
"""Egypt""",EGY,2000,80.5,0.074,
"""Egypt""",EGY,2001,179.0,0.074,
"""Egypt""",EGY,2002,212.5,0.074,
"""Egypt""",EGY,2003,286.0,0.074,
"""Egypt""",EGY,2004,504.0505,0.15,
"""Egypt""",EGY,2005,510.1111,0.15,
"""Egypt""",EGY,2006,605.0605999999999,0.235,
"""Egypt""",EGY,2007,662.43637,0.315,
"""Egypt""",EGY,2008,929.81315,0.395,
"""Egypt""",EGY,2009,1037.1939,0.44,
"""Egypt""",EGY,2010,1409.1434000000002,0.555,
"""Egypt""",EGY,2011,1494.8249,0.555,
"""Egypt""",EGY,2012,1336.2031000000002,0.555,
"""Egypt""",EGY,2013,1576.5830999999998,0.555,
"""Egypt""",EGY,2014,1028.1278,0.555,
"""Egypt""",EGY,2015,1894.5454,0.755,Africa
"""Egypt""",EGY,2016,2396.693,0.755,
"""Egypt""",EGY,2017,2109.5762,0.755,
"""Egypt""",EGY,2018,2987.351,1.13,
"""Egypt""",EGY,2019,4979.6867,1.132,
"""Egypt""",EGY,2020,5232.3384,1.38,
"""Egypt""",EGY,2021,5380.3864,1.64,
"""Egypt""",EGY,2022,5143.3215,1.6425,
"""El Salvador""",SLV,2020,,0.036,
"""El Salvador""",SLV,2021,,0.054,
"""El Salvador""",SLV,2022,,0.054,
"""El Salvador""",SLV,2015,,,North America
"""Equatorial Guinea""",GNQ,2015,,,Africa
"""Eritrea""",ERI,2007,,0.000825,
"""Eritrea""",ERI,2008,,0.000825,
"""Eritrea""",ERI,2009,,0.000825,
"""Eritrea""",ERI,2010,,0.000825,
"""Eritrea""",ERI,2011,,0.000825,
"""Eritrea""",ERI,2012,,0.000825,
"""Eritrea""",ERI,2013,,0.000825,
"""Eritrea""",ERI,2014,,0.000825,
"""Eritrea""",ERI,2015,,0.000825,Africa
"""Eritrea""",ERI,2016,,0.000825,
"""Eritrea""",ERI,2017,,0.000825,
"""Eritrea""",ERI,2018,,0.000825,
"""Eritrea""",ERI,2019,,0.000825,
"""Eritrea""",ERI,2020,,0.000825,
"""Eritrea""",ERI,2021,,0.000825,
"""Eritrea""",ERI,2022,,0.000825,
"""Estonia""",EST,1990,0.0,,
"""Estonia""",EST,1991,0.0,,
"""Estonia""",EST,1992,0.0,,
"""Estonia""",EST,1993,0.0,,
"""Estonia""",EST,1994,0.0,,
"""Estonia""",EST,1995,0.0,,
"""Estonia""",EST,1996,0.0,,
"""Estonia""",EST,1997,0.0,,
"""Estonia""",EST,1998,0.0,,
"""Estonia""",EST,1999,0.0,,
"""Estonia""",EST,2000,0.0,,
"""Estonia""",EST,2001,0.0,,
"""Estonia""",EST,2002,1.4,0.001,
"""Estonia""",EST,2003,6.1000000000000005,0.003,
"""Estonia""",EST,2004,7.6,0.007,
"""Estonia""",EST,2005,53.900000000000006,0.031,
"""Estonia""",EST,2006,76.30000000000001,0.031,
"""Estonia""",EST,2007,91.0,0.05,
"""Estonia""",EST,2008,133.0,0.077,
"""Estonia""",EST,2009,195.0,0.104,
"""Estonia""",EST,2010,277.0,0.108,
"""Estonia""",EST,2011,368.0,0.18,
"""Estonia""",EST,2012,434.0,0.266,
"""Estonia""",EST,2013,529.0,0.248,
"""Estonia""",EST,2014,604.0,0.275,
"""Estonia""",EST,2015,715.0,0.3,Europe
"""Estonia""",EST,2016,594.0,0.31,
"""Estonia""",EST,2017,723.0,0.3118,
"""Estonia""",EST,2018,636.0,0.31,
"""Estonia""",EST,2019,687.0,0.316,
"""Estonia""",EST,2020,844.0,0.317,
"""Estonia""",EST,2021,733.0,0.315,
"""Estonia""",EST,2022,661.12536,0.315,
"""Eswatini""",SWZ,2015,,,Africa
"""Ethiopia""",ETH,2011,,0.081,
"""Ethiopia""",ETH,2012,,0.081,
"""Ethiopia""",ETH,2013,,0.171,
"""Ethiopia""",ETH,2014,,0.171,
"""Ethiopia""",ETH,2015,,0.324,Africa
"""Ethiopia""",ETH,2016,,0.3240059999999999,
"""Ethiopia""",ETH,2017,,0.3240059999999999,
"""Ethiopia""",ETH,2018,,0.3240059999999999,
"""Ethiopia""",ETH,2019,,0.3240059999999999,
"""Ethiopia""",ETH,2020,,0.3240059999999999,
"""Ethiopia""",ETH,2021,,0.3240059999999999,
"""Ethiopia""",ETH,2022,,0.404006,
"""Ethiopia (former)""",OWID_ERE,2015,,,Africa
"""Eurasia (IRENA)""",,2000,,0.022,
"""Eurasia (IRENA)""",,2001,,0.022,
"""Eurasia (IRENA)""",,2002,,0.026,
"""Eurasia (IRENA)""",,2003,,0.028,
"""Eurasia (IRENA)""",,2004,,0.028,
"""Eurasia (IRENA)""",,2005,,0.03364,
"""Eurasia (IRENA)""",,2006,,0.07164,
"""Eurasia (IRENA)""",,2007,,0.15864,
"""Eurasia (IRENA)""",,2008,,0.37664,
"""Eurasia (IRENA)""",,2009,,0.80664,
"""Eurasia (IRENA)""",,2010,,1.33464,
"""Eurasia (IRENA)""",,2011,,1.74364,
"""Eurasia (IRENA)""",,2012,,2.27564,
"""Eurasia (IRENA)""",,2013,,2.7753400000000004,
"""Eurasia (IRENA)""",,2014,,3.64534,
"""Eurasia (IRENA)""",,2015,,4.5245,
"""Eurasia (IRENA)""",,2016,,5.800525,
"""Eurasia (IRENA)""",,2017,,6.565675000000001,
"""Eurasia (IRENA)""",,2018,,7.146211,
"""Eurasia (IRENA)""",,2019,,7.782981,
"""Eurasia (IRENA)""",,2020,,9.86762,
"""Eurasia (IRENA)""",,2021,,12.65192,
"""Eurasia (IRENA)""",,2022,,13.71212,
"""Europe""",,1965,0.0,,
"""Europe""",,1966,0.0,,
"""Europe""",,1967,0.0,,
"""Europe""",,1968,0.0,,
"""Europe""",,1969,0.0,,
"""Europe""",,1970,0.0,,
"""Europe""",,1971,0.0,,
"""Europe""",,1972,0.0,,
"""Europe""",,1973,0.0,,
"""Europe""",,1974,0.0,,
"""Europe""",,1975,0.0,,
"""Europe""",,1976,0.0,,
"""Europe""",,1977,0.0,,
"""Europe""",,1978,3.0,,
"""Europe""",,1979,6.0,,
"""Europe""",,1980,10.5,,
"""Europe""",,1981,10.5,,
"""Europe""",,1982,18.5,,
"""Europe""",,1983,30.100001,,
"""Europe""",,1984,38.2,,
"""Europe""",,1985,57.4,,
"""Europe""",,1986,133.6,,
"""Europe""",,1987,190.80001,,
"""Europe""",,1988,329.7,,
"""Europe""",,1989,515.4,,
"""Europe""",,1990,779.46043,,
"""Europe""",,1991,979.42805,,
"""Europe""",,1992,1534.6481,,
"""Europe""",,1993,2291.4262,,
"""Europe""",,1994,2988.0357000000004,,
"""Europe""",,1995,3873.229,,
"""Europe""",,1996,4839.585300000001,,
"""Europe""",,1997,7305.893,,
"""Europe""",,1998,11178.979,,
"""Europe""",,1999,14234.546,,
"""Europe""",,2000,22412.415,12.733915,
"""Europe""",,2001,26864.628,17.395934,
"""Europe""",,2002,36435.246,23.295111,
"""Europe""",,2003,44851.654,28.161945,
"""Europe""",,2004,59749.386,34.329367,
"""Europe""",,2005,71573.96,40.69429,
"""Europe""",,2006,83658.37000000001,47.928902,
"""Europe""",,2007,106165.306,56.35081,
"""Europe""",,2008,121329.094,64.065293,
"""Europe""",,2009,134670.29,75.81754,
"""Europe""",,2010,150516.85,84.93001600000001,
"""Europe""",,2011,182237.1,94.72394,
"""Europe""",,2012,209189.9,107.20245,
"""Europe""",,2013,240572.72,118.179625,
"""Europe""",,2014,256399.38,130.2082,
"""Europe""",,2015,307497.13,143.0263,
"""Europe""",,2016,307521.5,155.73802,
"""Europe""",,2017,366506.53,170.62716,
"""Europe""",,2018,383648.62,181.839,
"""Europe""",,2019,438192.0,196.2056,
"""Europe""",,2020,489536.87,208.85566,
"""Europe""",,2021,471765.14,223.98916,
"""Europe""",,2022,523765.56000000006,242.8417,
"""Europe (EI)""",,1965,0.0,,
"""Europe (EI)""",,1966,0.0,,
"""Europe (EI)""",,1967,0.0,,
"""Europe (EI)""",,1968,0.0,,
"""Europe (EI)""",,1969,0.0,,
"""Europe (EI)""",,1970,0.0,,
"""Europe (EI)""",,1971,0.0,,
"""Europe (EI)""",,1972,0.0,,
"""Europe (EI)""",,1973,0.0,,
"""Europe (EI)""",,1974,0.0,,
"""Europe (EI)""",,1975,0.0,,
"""Europe (EI)""",,1976,0.0,,
"""Europe (EI)""",,1977,0.0,,
"""Europe (EI)""",,1978,3.0,,
"""Europe (EI)""",,1979,6.0,,
"""Europe (EI)""",,1980,10.5,,
"""Europe (EI)""",,1981,10.5,,
"""Europe (EI)""",,1982,18.5,,
"""Europe (EI)""",,1983,30.1,,
"""Europe (EI)""",,1984,38.2,,
"""Europe (EI)""",,1985,57.4,,
"""Europe (EI)""",,1986,133.6,,
"""Europe (EI)""",,1987,190.8,,
"""Europe (EI)""",,1988,329.7,,
"""Europe (EI)""",,1989,515.4,,
"""Europe (EI)""",,1990,779.46043,,
"""Europe (EI)""",,1991,979.428,,
"""Europe (EI)""",,1992,1534.6481,,
"""Europe (EI)""",,1993,2291.4262,,
"""Europe (EI)""",,1994,2988.0357000000004,,
"""Europe (EI)""",,1995,3873.2293,,
"""Europe (EI)""",,1996,4839.585300000001,,
"""Europe (EI)""",,1997,7305.893,,
"""Europe (EI)""",,1998,11184.479,,
"""Europe (EI)""",,1999,14255.046,,
"""Europe (EI)""",,2000,22443.914,,
"""Europe (EI)""",,2001,26923.93,,
"""Europe (EI)""",,2002,36477.047,,
"""Europe (EI)""",,2003,44904.457,,
"""Europe (EI)""",,2004,59799.076,,
"""Europe (EI)""",,2005,71625.15000000001,,
"""Europe (EI)""",,2006,83782.67,,
"""Europe (EI)""",,2007,106508.804,,
"""Europe (EI)""",,2008,122169.395,,
"""Europe (EI)""",,2009,136160.86000000002,,
"""Europe (EI)""",,2010,153428.09,,
"""Europe (EI)""",,2011,186951.61,,
"""Europe (EI)""",,2012,215039.4,,
"""Europe (EI)""",,2013,248117.7,,
"""Europe (EI)""",,2014,264814.3,,
"""Europe (EI)""",,2015,318962.55000000005,,
"""Europe (EI)""",,2016,322817.47000000003,,
"""Europe (EI)""",,2017,384174.32,,
"""Europe (EI)""",,2018,403261.66,,
"""Europe (EI)""",,2019,459441.9,,
"""Europe (EI)""",,2020,513042.0500000001,,
"""Europe (EI)""",,2021,500432.98,,
"""Europe (EI)""",,2022,554521.06,,
"""Europe (IRENA)""",,2000,,12.730915,
"""Europe (IRENA)""",,2001,,17.392934,
"""Europe (IRENA)""",,2002,,23.288111,
"""Europe (IRENA)""",,2003,,28.152945,
"""Europe (IRENA)""",,2004,,34.320367,
"""Europe (IRENA)""",,2005,,40.68429,
"""Europe (IRENA)""",,2006,,47.9189,
"""Europe (IRENA)""",,2007,,56.34081,
"""Europe (IRENA)""",,2008,,64.055293,
"""Europe (IRENA)""",,2009,,75.80753999999999,
"""Europe (IRENA)""",,2010,,84.920016,
"""Europe (IRENA)""",,2011,,94.71394,
"""Europe (IRENA)""",,2012,,107.19245,
"""Europe (IRENA)""",,2013,,118.169625,
"""Europe (IRENA)""",,2014,,130.1982,
"""Europe (IRENA)""",,2015,,143.0154,
"""Europe (IRENA)""",,2016,,155.72710999999998,
"""Europe (IRENA)""",,2017,,170.61627,
"""Europe (IRENA)""",,2018,,181.7871,
"""Europe (IRENA)""",,2019,,196.10369,
"""Europe (IRENA)""",,2020,,207.91036,
"""Europe (IRENA)""",,2021,,222.03416,
"""Europe (IRENA)""",,2022,,240.6237,
"""European Union (27)""",,1965,0.0,,
"""European Union (27)""",,1966,0.0,,
"""European Union (27)""",,1967,0.0,,
"""European Union (27)""",,1968,0.0,,
"""European Union (27)""",,1969,0.0,,
"""European Union (27)""",,1970,0.0,,
"""European Union (27)""",,1971,0.0,,
"""European Union (27)""",,1972,0.0,,
"""European Union (27)""",,1973,0.0,,
"""European Union (27)""",,1974,0.0,,
"""European Union (27)""",,1975,0.0,,
"""European Union (27)""",,1976,0.0,,
"""European Union (27)""",,1977,0.0,,
"""European Union (27)""",,1978,3.0,,
"""European Union (27)""",,1979,6.0,,
"""European Union (27)""",,1980,10.5,,
"""European Union (27)""",,1981,10.5,,
"""European Union (27)""",,1982,18.5,,
"""European Union (27)""",,1983,30.1,,
"""European Union (27)""",,1984,38.2,,
"""European Union (27)""",,1985,57.4,,
"""European Union (27)""",,1986,133.6,,
"""European Union (27)""",,1987,190.8,,
"""European Union (27)""",,1988,329.7,,
"""European Union (27)""",,1989,506.4,,
"""European Union (27)""",,1990,770.4604,,
"""European Union (27)""",,1991,970.428,,
"""European Union (27)""",,1992,1501.6481,,
"""European Union (27)""",,1993,2066.9987,,
"""European Union (27)""",,1994,2634.4247,,
"""European Union (27)""",,1995,3470.6535,,
"""European Union (27)""",,1996,4340.9996,,
"""European Union (27)""",,1997,6625.3376,,
"""European Union (27)""",,1998,10284.428,,
"""European Union (27)""",,1999,13352.978,,
"""European Union (27)""",,2000,21423.986,12.304815,
"""European Union (27)""",,2001,25849.02,16.852254000000002,
"""European Union (27)""",,2002,35067.49,22.61523,
"""European Union (27)""",,2003,43298.035,27.270016,
"""European Union (27)""",,2004,57503.79,33.17813700000001,
"""European Union (27)""",,2005,68097.71,38.79073,
"""European Union (27)""",,2006,78714.03499999999,45.621266000000006,
"""European Union (27)""",,2007,99913.96,53.453727,
"""European Union (27)""",,2008,113234.535,60.149215,
"""European Union (27)""",,2009,124325.356,70.89045,
"""European Union (27)""",,2010,139244.28,78.976336,
"""European Union (27)""",,2011,164806.56,87.44586,
"""European Union (27)""",,2012,187395.43,97.18437,
"""European Union (27)""",,2013,209524.15,105.66655,
"""European Union (27)""",,2014,220770.77,115.65852,
"""European Union (27)""",,2015,263135.77,127.21668,
"""European Union (27)""",,2016,266753.9,138.0188,
"""European Union (27)""",,2017,312247.5,148.95628,
"""European Union (27)""",,2018,320542.85,157.25548,
"""European Union (27)""",,2019,364403.14,167.21097,
"""European Union (27)""",,2020,397369.08,177.13212,
"""European Union (27)""",,2021,386348.05,188.45284,
"""European Union (27)""",,2022,420484.44,204.12202,
"""Falkland Islands""",FLK,2000,,0.00026,
"""Falkland Islands""",FLK,2001,,0.00026,
"""Falkland Islands""",FLK,2002,,0.00026,
"""Falkland Islands""",FLK,2003,,0.00026,
"""Falkland Islands""",FLK,2004,,0.00026,
"""Falkland Islands""",FLK,2005,,0.00026,
"""Falkland Islands""",FLK,2006,,0.00026,
"""Falkland Islands""",FLK,2007,,0.00125,
"""Falkland Islands""",FLK,2008,,0.00133,
"""Falkland Islands""",FLK,2009,,0.00133,
"""Falkland Islands""",FLK,2010,,0.00133,
"""Falkland Islands""",FLK,2011,,0.00133,
"""Falkland Islands""",FLK,2012,,0.00133,
"""Falkland Islands""",FLK,2013,,0.00133,
"""Falkland Islands""",FLK,2014,,0.00133,
"""Falkland Islands""",FLK,2015,,0.00133,South America
"""Falkland Islands""",FLK,2016,,0.00133,
"""Falkland Islands""",FLK,2017,,0.00133,
"""Falkland Islands""",FLK,2018,,0.00133,
"""Falkland Islands""",FLK,2019,,0.00331,
"""Falkland Islands""",FLK,2020,,0.00331,
"""Falkland Islands""",FLK,2021,,0.00331,
"""Falkland Islands""",FLK,2022,,0.00331,
"""Faroe Islands""",FRO,2000,,0.00015,
"""Faroe Islands""",FRO,2001,,0.00015,
"""Faroe Islands""",FRO,2002,,0.00015,
"""Faroe Islands""",FRO,2003,,0.00213,
"""Faroe Islands""",FRO,2004,,0.00213,
"""Faroe Islands""",FRO,2005,,0.00411,
"""Faroe Islands""",FRO,2006,,0.00411,
"""Faroe Islands""",FRO,2007,,0.00411,
"""Faroe Islands""",FRO,2008,,0.00411,
"""Faroe Islands""",FRO,2009,,0.00411,
"""Faroe Islands""",FRO,2010,,0.00411,
"""Faroe Islands""",FRO,2011,,0.00411,
"""Faroe Islands""",FRO,2012,,0.00861,
"""Faroe Islands""",FRO,2013,,0.00861,
"""Faroe Islands""",FRO,2014,,0.0203099999999999,
"""Faroe Islands""",FRO,2015,,0.0203099999999999,Europe
"""Faroe Islands""",FRO,2016,,0.0203099999999999,
"""Faroe Islands""",FRO,2017,,0.0203099999999999,
"""Faroe Islands""",FRO,2018,,0.01635,
"""Faroe Islands""",FRO,2019,,0.01275,
"""Faroe Islands""",FRO,2020,,0.01905,
"""Faroe Islands""",FRO,2021,,0.0225,
"""Faroe Islands""",FRO,2022,,0.0225,
"""Fiji""",FJI,2000,,6e-05,
"""Fiji""",FJI,2001,,6e-05,
"""Fiji""",FJI,2002,,6e-05,
"""Fiji""",FJI,2003,,6e-05,
"""Fiji""",FJI,2004,,0.0,
"""Fiji""",FJI,2005,,0.0,
"""Fiji""",FJI,2006,,0.0,
"""Fiji""",FJI,2007,,0.010175,
"""Fiji""",FJI,2008,,0.010175,
"""Fiji""",FJI,2009,,0.010175,
"""Fiji""",FJI,2010,,0.010175,
"""Fiji""",FJI,2011,,0.010175,
"""Fiji""",FJI,2012,,0.010175,
"""Fiji""",FJI,2013,,0.010175,
"""Fiji""",FJI,2014,,0.010175,
"""Fiji""",FJI,2015,,0.010175,Oceania
"""Fiji""",FJI,2016,,0.010175,
"""Fiji""",FJI,2017,,0.010175,
"""Fiji""",FJI,2018,,0.010175,
"""Fiji""",FJI,2019,,0.010175,
"""Fiji""",FJI,2020,,0.010175,
"""Fiji""",FJI,2021,,0.010175,
"""Fiji""",FJI,2022,,0.010175,
"""Finland""",FIN,1990,0.0,,
"""Finland""",FIN,1991,0.0,,
"""Finland""",FIN,1992,2.0,,
"""Finland""",FIN,1993,4.0,,
"""Finland""",FIN,1994,7.0,,
"""Finland""",FIN,1995,11.0,,
"""Finland""",FIN,1996,11.0,,
"""Finland""",FIN,1997,17.0,,
"""Finland""",FIN,1998,23.0,,
"""Finland""",FIN,1999,49.0,,
"""Finland""",FIN,2000,78.0,0.038,
"""Finland""",FIN,2001,70.0,0.039,
"""Finland""",FIN,2002,64.0,0.043,
"""Finland""",FIN,2003,93.0,0.052,
"""Finland""",FIN,2004,120.344,0.082,
"""Finland""",FIN,2005,169.942,0.082,
"""Finland""",FIN,2006,155.641,0.086,
"""Finland""",FIN,2007,188.408,0.11,
"""Finland""",FIN,2008,260.52,0.143,
"""Finland""",FIN,2009,276.624,0.147,
"""Finland""",FIN,2010,294.317,0.197,
"""Finland""",FIN,2011,481.393,0.199,
"""Finland""",FIN,2012,494.323,0.257,
"""Finland""",FIN,2013,773.692,0.447,
"""Finland""",FIN,2014,1107.172,0.627,
"""Finland""",FIN,2015,2327.359,1.005,Europe
"""Finland""",FIN,2016,3068.041,1.565,
"""Finland""",FIN,2017,4795.192,2.044,
"""Finland""",FIN,2018,5838.668000000001,2.041,
"""Finland""",FIN,2019,6024.746,2.2840000000000003,
"""Finland""",FIN,2020,7938.150000000001,2.586,
"""Finland""",FIN,2021,8179.869999999999,3.257,
"""Finland""",FIN,2022,11903.795,5.614,
"""France""",FRA,1990,0.271526,,
"""France""",FRA,1991,0.489604,,
"""France""",FRA,1992,0.489604,,
"""France""",FRA,1993,2.40218,,
"""France""",FRA,1994,4.704,,
"""France""",FRA,1995,4.7142,,
"""France""",FRA,1996,7.430199999999999,,
"""France""",FRA,1997,11.1284,,
"""France""",FRA,1998,19.4972,,
"""France""",FRA,1999,36.94443,,
"""France""",FRA,2000,48.0,0.038,
"""France""",FRA,2001,131.0,0.066,
"""France""",FRA,2002,265.0,0.138,
"""France""",FRA,2003,388.0,0.218,
"""France""",FRA,2004,595.0,0.358,
"""France""",FRA,2005,962.0,0.6900000000000001,
"""France""",FRA,2006,2182.0,1.412,
"""France""",FRA,2007,4070.000000000001,2.223,
"""France""",FRA,2008,5694.0,3.403,
"""France""",FRA,2009,7912.0,4.582,
"""France""",FRA,2010,9945.0,5.912,
"""France""",FRA,2011,12313.573,6.758016,
"""France""",FRA,2012,15107.985,7.607496,
"""France""",FRA,2013,16054.344,8.155961,
"""France""",FRA,2014,17250.189,9.201425,
"""France""",FRA,2015,21350.168,10.298177,Europe
"""France""",FRA,2016,21307.966,11.566562,
"""France""",FRA,2017,24543.69,13.499352000000002,
"""France""",FRA,2018,28530.87,14.900143,
"""France""",FRA,2019,34615.356,16.426852,
"""France""",FRA,2020,39749.83,17.513998,
"""France""",FRA,2021,36775.047,18.739979,
"""France""",FRA,2022,38007.793,21.119979,
"""French Guiana""",GUF,2015,,,South America
"""French Polynesia""",PYF,2000,,0.00012,
"""French Polynesia""",PYF,2001,,0.00012,
"""French Polynesia""",PYF,2002,,0.00012,
"""French Polynesia""",PYF,2003,,0.00012,
"""French Polynesia""",PYF,2004,,0.000135,
"""French Polynesia""",PYF,2005,,0.000135,
"""French Polynesia""",PYF,2006,,0.000135,
"""French Polynesia""",PYF,2007,,0.000158,
"""French Polynesia""",PYF,2008,,0.000368,
"""French Polynesia""",PYF,2009,,0.000368,
"""French Polynesia""",PYF,2010,,0.000248,
"""French Polynesia""",PYF,2011,,0.000248,
"""French Polynesia""",PYF,2012,,0.000248,
"""French Polynesia""",PYF,2013,,0.000248,
"""French Polynesia""",PYF,2014,,0.000248,
"""French Polynesia""",PYF,2015,,0.000248,Oceania
"""French Polynesia""",PYF,2016,,0.000248,
"""French Polynesia""",PYF,2017,,0.000248,
"""French Polynesia""",PYF,2018,,0.000248,
"""French Polynesia""",PYF,2019,,0.000248,
"""French Polynesia""",PYF,2020,,0.000248,
"""French Polynesia""",PYF,2021,,0.000248,
"""French Polynesia""",PYF,2022,,0.000248,
"""French Southern Territories""",ATF,2015,,,Antarctica
"""Gabon""",GAB,2015,,,Africa
"""Gambia""",GMB,2009,,0.00015,
"""Gambia""",GMB,2010,,0.00015,
"""Gambia""",GMB,2011,,0.00015,
"""Gambia""",GMB,2012,,0.00105,
"""Gambia""",GMB,2013,,0.00105,
"""Gambia""",GMB,2014,,0.001214,
"""Gambia""",GMB,2015,,0.001214,Africa
"""Gambia""",GMB,2016,,0.001214,
"""Gambia""",GMB,2017,,0.001214,
"""Gambia""",GMB,2018,,0.001214,
"""Gambia""",GMB,2019,,0.001214,
"""Gambia""",GMB,2020,,0.001214,
"""Gambia""",GMB,2021,,0.001214,
"""Gambia""",GMB,2022,,0.001214,
"""Georgia""",GEO,2016,,0.02,
"""Georgia""",GEO,2017,,0.02,
"""Georgia""",GEO,2018,,0.02,
"""Georgia""",GEO,2019,,0.021,
"""Georgia""",GEO,2020,,0.021,
"""Georgia""",GEO,2021,,0.021,
"""Georgia""",GEO,2022,,0.029,
"""Georgia""",GEO,2015,,,Asia
"""Germany""",DEU,1986,1.0,,
"""Germany""",DEU,1987,2.0,,
"""Germany""",DEU,1988,8.0,,
"""Germany""",DEU,1989,26.0,,
"""Germany""",DEU,1990,71.0,,
"""Germany""",DEU,1991,100.0,,
"""Germany""",DEU,1992,275.0,,
"""Germany""",DEU,1993,600.0,,
"""Germany""",DEU,1994,909.0,,
"""Germany""",DEU,1995,1500.0,,
"""Germany""",DEU,1996,2032.0,,
"""Germany""",DEU,1997,2966.0,,
"""Germany""",DEU,1998,4489.0,,
"""Germany""",DEU,1999,5528.0,,
"""Germany""",DEU,2000,9500.0,6.095,
"""Germany""",DEU,2001,10500.0,8.754,
"""Germany""",DEU,2002,15800.0,12.001,
"""Germany""",DEU,2003,19087.0,14.381,
"""Germany""",DEU,2004,26019.0,16.419,
"""Germany""",DEU,2005,27774.0,18.248,
"""Germany""",DEU,2006,31324.0,20.474,
"""Germany""",DEU,2007,40507.0,22.116,
"""Germany""",DEU,2008,41385.0,22.794,
"""Germany""",DEU,2009,39420.0,25.732,
"""Germany""",DEU,2010,38547.0,26.903,
"""Germany""",DEU,2011,49857.0,28.712,
"""Germany""",DEU,2012,51680.0,30.979,
"""Germany""",DEU,2013,52737.0,33.477000000000004,
"""Germany""",DEU,2014,58497.0,38.614,
"""Germany""",DEU,2015,80624.0,44.58,Europe
"""Germany""",DEU,2016,79924.0,49.435,
"""Germany""",DEU,2017,105693.0,55.58,
"""Germany""",DEU,2018,109951.0,58.721,
"""Germany""",DEU,2019,125894.0,60.742,
"""Germany""",DEU,2020,132102.0,62.201,
"""Germany""",DEU,2021,114647.0,63.833,
"""Germany""",DEU,2022,125287.0,66.315,
"""Ghana""",GHA,2015,,2e-05,Africa
"""Ghana""",GHA,2016,,2e-05,
"""Ghana""",GHA,2017,,2e-05,
"""Ghana""",GHA,2018,,2e-05,
"""Ghana""",GHA,2019,,2e-05,
"""Ghana""",GHA,2020,,2e-05,
"""Ghana""",GHA,2021,,2e-05,
"""Ghana""",GHA,2022,,2e-05,
"""Gibraltar""",GIB,2015,,,Europe
"""Greece""",GRC,1987,1.0,,
"""Greece""",GRC,1988,1.0,,
"""Greece""",GRC,1989,1.0,,
"""Greece""",GRC,1990,2.0,,
"""Greece""",GRC,1991,2.0,,
"""Greece""",GRC,1992,8.0,,
"""Greece""",GRC,1993,47.0,,
"""Greece""",GRC,1994,37.0,,
"""Greece""",GRC,1995,34.0,,
"""Greece""",GRC,1996,38.0,,
"""Greece""",GRC,1997,36.0,,
"""Greece""",GRC,1998,70.0,,
"""Greece""",GRC,1999,162.0,,
"""Greece""",GRC,2000,451.0,0.226,
"""Greece""",GRC,2001,756.0,0.27,
"""Greece""",GRC,2002,651.0,0.287,
"""Greece""",GRC,2003,1021.0,0.371,
"""Greece""",GRC,2004,1120.765,0.47,
"""Greece""",GRC,2005,1266.452,0.491,
"""Greece""",GRC,2006,1699.3529999999998,0.749,
"""Greece""",GRC,2007,1818.0,0.846,
"""Greece""",GRC,2008,2242.0,1.022,
"""Greece""",GRC,2009,2543.0,1.171,
"""Greece""",GRC,2010,2713.937,1.298,
"""Greece""",GRC,2011,3315.2270000000003,1.64,
"""Greece""",GRC,2012,3850.157,1.753,
"""Greece""",GRC,2013,4139.136,1.809,
"""Greece""",GRC,2014,3688.575,1.978,
"""Greece""",GRC,2015,4621.019,2.091,Europe
"""Greece""",GRC,2016,5145.896,2.37,
"""Greece""",GRC,2017,5536.987,2.624,
"""Greece""",GRC,2018,6300.259,2.877495,
"""Greece""",GRC,2019,7266.347,3.589,
"""Greece""",GRC,2020,9310.104,4.11925,
"""Greece""",GRC,2021,10482.981,4.64913,
"""Greece""",GRC,2022,10879.472,4.87913,
"""Greenland""",GRL,2018,,5e-05,
"""Greenland""",GRL,2019,,5e-05,
"""Greenland""",GRL,2020,,5e-05,
"""Greenland""",GRL,2021,,5e-05,
"""Greenland""",GRL,2022,,5e-05,
"""Greenland""",GRL,2015,,,North America
"""Grenada""",GRD,2007,,0.0,
"""Grenada""",GRD,2008,,8e-05,
"""Grenada""",GRD,2009,,8e-05,
"""Grenada""",GRD,2010,,8e-05,
"""Grenada""",GRD,2011,,8e-05,
